,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
2624,e,5,3,2,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,3,2,0
2625,e,5,0,3,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,3,2,0
2626,e,5,3,4,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,2,0
2627,p,5,0,3,0,1,1,0,0,2,1,1,2,2,7,7,0,2,1,4,3,2,0
2628,e,2,0,3,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,3,2,0
2629,e,5,0,4,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,1,0
2630,e,2,2,4,0,5,1,1,1,7,0,3,2,0,7,7,0,2,1,0,2,6,1
2631,e,2,0,4,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,3,2,0
2632,e,5,3,3,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,1,0
2633,e,2,3,3,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,2,0
2634,e,5,3,3,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,3,2,0
2635,e,2,3,2,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,3,2,0
2636,e,5,3,3,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,3,1,0
2637,e,5,0,3,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,3,2,0
2638,e,2,0,3,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,3,2,0
2639,e,5,3,4,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,2,2,0
2640,e,2,0,4,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,2,1,0
2641,e,5,3,2,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,3,2,0
2642,e,5,3,2,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,2,2,0
2643,e,2,3,4,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,2,2,0
2644,e,5,3,4,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,3,1,0
2645,e,5,0,3,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,3,1,0
2646,e,2,0,3,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,2,1,0
2647,e,2,0,8,0,5,1,1,1,3,0,3,2,0,7,7,0,2,1,0,2,3,1
2648,e,5,3,4,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,3,2,0
2649,e,5,0,3,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,2,1,0
2650,e,2,3,2,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,3,1,0
2651,e,5,0,2,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,2,0
2652,e,5,3,4,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,3,1,0
2653,e,2,3,4,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,1,0
2654,e,5,3,3,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,2,2,0
2655,e,2,0,4,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,2,2,0
2656,e,5,3,2,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,1,0
2657,e,5,3,2,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,2,2,0
2658,e,5,3,2,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,2,0
2659,e,5,0,2,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,3,1,0
2660,e,5,0,2,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,2,0
2661,e,5,0,2,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,3,2,0
2662,e,2,0,4,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,1,0
2663,e,5,0,3,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,2,2,0
2664,e,5,0,3,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,2,2,0
2665,e,5,3,3,1,5,1,0,1,9,0,1,2,2,6,3,0,2,1,4,2,1,0
2666,e,5,3,4,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,3,2,0
2667,e,5,0,2,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,1,0
2668,e,5,0,2,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,1,0
2669,e,5,0,3,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,3,1,0
2670,e,5,0,2,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,3,2,0
2671,e,2,0,4,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,1,0
2672,e,5,0,2,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,3,2,0
2673,e,2,0,4,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,3,1,0
2674,e,2,0,4,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,2,0
2675,e,2,0,4,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,2,0
2676,e,5,0,3,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,2,2,0
2677,e,5,0,2,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,3,2,0
2678,e,5,3,2,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,3,1,0
2679,e,2,0,3,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,2,1,0
2680,e,2,0,4,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,3,2,0
2681,e,5,3,4,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,1,0
2682,e,2,0,4,1,5,1,0,1,9,0,1,2,2,6,3,0,2,1,4,2,2,0
2683,p,5,0,5,0,1,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,2,0
2684,e,5,0,2,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,2,1,0
2685,e,5,0,4,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,3,2,0
2686,e,5,3,2,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,1,0
2687,e,2,0,4,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,2,0
2688,e,2,0,4,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,1,0
2689,e,5,3,3,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,2,0
2690,e,2,2,4,0,5,1,1,1,5,0,3,2,2,7,7,0,2,1,0,3,6,1
2691,e,5,3,3,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,2,1,0
2692,e,5,3,4,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,3,2,0
2693,e,5,3,4,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,2,2,0
2694,e,2,0,3,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,3,2,0
2695,e,5,0,2,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,3,1,0
2696,e,2,0,4,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,2,1,0
2697,p,5,0,3,0,2,1,0,1,3,1,1,1,1,0,6,0,2,1,2,1,1,1
2698,e,5,3,2,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,3,2,0
2699,e,5,0,3,1,5,1,0,1,9,0,1,2,2,6,3,0,2,1,4,2,2,0
2700,e,5,0,2,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,2,0
2701,e,5,0,2,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,2,1,0
2702,e,5,3,2,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,2,2,0
2703,e,2,0,4,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,3,1,0
2704,e,2,0,4,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,2,2,0
2705,e,5,3,4,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,2,2,0
2706,e,5,0,2,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,3,1,0
2707,e,5,3,2,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,2,2,0
2708,e,5,3,4,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,2,1,0
2709,e,5,3,3,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,2,0
2710,e,5,3,4,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,2,2,0
2711,e,5,3,2,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,3,1,0
2712,e,5,0,2,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,3,1,0
2713,e,5,0,2,1,5,1,0,1,9,0,1,2,2,7,6,0,2,1,4,2,1,0
2714,e,5,3,2,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,3,2,0
2715,e,5,3,4,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,2,1,0
2716,e,5,0,2,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,3,1,0
2717,e,2,0,2,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,2,0
2718,e,2,0,4,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,1,0
2719,e,5,3,2,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,2,0
2720,e,5,0,4,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,3,2,0
2721,e,5,3,2,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,1,0
2722,e,2,0,3,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,1,0
2723,e,5,3,4,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,2,0
2724,e,2,3,2,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,2,2,0
2725,e,5,3,4,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,2,1,0
2726,e,5,3,2,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,3,1,0
2727,e,5,3,3,1,5,1,0,1,9,0,1,2,2,6,3,0,2,1,4,3,1,0
2728,e,2,3,3,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,2,2,0
2729,e,5,3,4,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,3,1,0
2730,e,5,2,3,0,5,1,1,1,3,0,3,0,2,7,7,0,2,1,0,2,3,1
2731,e,2,0,4,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,3,1,0
2732,e,5,3,3,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,1,0
2733,e,5,3,3,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,2,1,0
2734,e,5,0,4,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,2,1,0
2735,e,5,0,2,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,3,2,0
2736,e,5,3,2,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,1,0
2737,e,5,3,4,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,2,1,0
2738,e,5,0,2,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,2,1,0
2739,e,5,3,2,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,2,1,0
2740,e,5,3,4,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,3,1,0
2741,e,2,0,3,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,1,0
2742,e,5,0,2,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,1,0
2743,e,2,3,4,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,2,2,0
2744,e,5,3,4,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,3,2,0
2745,e,5,0,2,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,3,1,0
2746,e,5,0,3,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,2,2,0
2747,e,5,3,4,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,1,0
2748,e,5,3,3,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,3,1,0
2749,p,5,0,3,0,1,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,2,0
2750,e,5,3,4,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,1,0
2751,e,5,0,3,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,3,1,0
2752,e,5,3,4,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,2,1,0
2753,e,5,3,3,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,2,0
2754,e,5,3,4,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,2,0
2755,e,2,0,4,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,3,2,0
2756,e,2,0,4,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,2,1,0
2757,e,5,3,4,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,3,2,0
2758,e,2,0,4,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,2,1,0
2759,e,2,0,4,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,3,1,0
2760,e,2,3,3,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,1,0
2761,e,5,0,3,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,2,1,0
2762,e,5,3,3,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,2,1,0
2763,e,5,3,3,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,3,2,0
2764,e,2,0,4,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,3,2,0
2765,e,5,0,3,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,3,2,0
2766,p,5,0,3,0,2,1,0,1,2,1,1,1,1,0,6,0,2,1,2,1,2,0
2767,e,2,0,4,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,3,2,0
2768,e,5,3,3,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,1,0
2769,e,5,0,3,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,3,1,0
2770,p,5,0,3,0,2,1,0,1,2,1,1,1,1,0,6,0,2,1,2,1,1,0
2771,e,2,0,4,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,3,2,0
2772,e,5,3,2,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,2,0
2773,e,5,3,4,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,2,2,0
2774,e,5,0,2,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,2,2,0
2775,e,5,0,2,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,1,0
2776,e,5,3,4,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,3,2,0
2777,e,2,0,4,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,2,2,0
2778,e,5,0,2,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,2,0
2779,e,5,0,3,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,2,2,0
2780,e,2,0,4,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,2,1,0
2781,e,5,3,2,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,2,0
2782,e,5,0,3,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,2,1,0
2783,e,2,0,3,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,2,1,0
2784,e,2,0,3,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,2,2,0
2785,e,2,0,4,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,2,1,0
2786,e,5,0,4,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,3,1,0
2787,e,5,3,2,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,1,0
2788,e,2,2,3,0,5,1,1,1,7,0,3,0,0,7,7,0,2,1,0,2,3,1
2789,e,5,3,2,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,2,1,0
2790,e,2,0,3,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,1,0
2791,e,5,3,2,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,2,1,0
2792,e,5,0,3,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,3,2,0
2793,e,2,0,4,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,2,1,0
2794,e,5,0,2,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,3,2,0
2795,e,5,0,2,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,3,2,0
2796,e,5,0,3,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,2,2,0
2797,p,5,0,8,0,1,1,1,0,2,1,1,2,2,7,7,0,2,1,4,3,3,0
2798,e,5,3,2,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,3,1,0
2799,e,5,0,2,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,2,2,0
2800,e,5,3,4,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,3,1,0
2801,e,2,0,8,0,5,1,1,1,3,0,3,2,2,7,7,0,2,1,0,3,3,1
2802,e,5,0,3,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,3,1,0
2803,e,2,0,3,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,3,2,0
2804,e,5,0,3,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,3,1,0
2805,e,2,3,2,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,2,1,0
2806,e,5,0,2,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,2,1,0
2807,e,5,3,4,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,2,0
2808,e,5,3,2,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,3,2,0
2809,e,5,0,2,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,2,0
2810,e,2,3,2,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,2,2,0
2811,e,2,0,4,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,3,2,0
2812,e,5,3,3,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,2,0
2813,e,5,3,3,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,1,0
2814,e,5,0,3,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,2,0
2815,e,5,0,2,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,2,0
2816,e,5,0,4,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,2,1,0
2817,e,2,0,4,0,5,1,1,1,5,0,3,0,0,7,7,0,2,1,0,2,3,1
2818,e,5,0,2,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,3,1,0
2819,e,5,3,3,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,3,1,0
2820,e,5,3,4,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,2,0
2821,e,5,0,3,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,1,0
2822,e,5,3,2,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,3,1,0
2823,e,2,0,4,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,2,2,0
2824,e,5,3,3,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,1,0
2825,e,2,0,3,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,3,2,0
2826,e,5,0,2,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,2,0
2827,e,2,0,4,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,2,2,0
2828,e,5,3,3,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,1,0
2829,e,5,3,4,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,3,1,0
2830,e,5,3,2,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,2,2,0
2831,e,5,0,2,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,1,0
2832,e,5,0,4,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,3,2,0
2833,e,2,0,4,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,2,1,0
2834,e,5,3,3,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,2,2,0
2835,e,5,0,2,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,3,1,0
2836,e,2,0,4,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,3,2,0
2837,e,2,0,4,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,3,1,0
2838,e,5,3,2,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,2,1,0
2839,e,5,0,3,1,5,1,0,1,9,0,1,2,2,6,3,0,2,1,4,2,1,0
2840,e,5,0,3,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,2,2,0
2841,p,5,0,5,0,1,1,1,0,9,1,1,2,2,7,7,0,2,1,4,2,2,0
2842,e,5,3,4,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,3,1,0
2843,e,5,0,2,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,3,2,0
2844,e,2,2,4,0,5,1,1,1,7,0,3,0,0,7,7,0,2,1,0,3,3,1
2845,e,5,3,3,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,2,1,0
2846,e,5,3,3,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,1,0
2847,e,5,0,4,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,2,1,0
2848,e,2,0,3,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,1,0
2849,e,5,0,3,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,2,0
2850,e,5,3,4,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,2,1,0
2851,e,5,0,2,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,1,0
2852,e,5,0,4,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,3,2,0
2853,e,2,0,3,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,2,0
2854,e,2,0,4,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,1,0
2855,e,5,3,3,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,2,0
2856,e,5,3,2,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,3,1,0
2857,e,5,3,3,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,2,2,0
2858,e,2,0,3,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,2,1,0
2859,e,5,0,2,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,3,1,0
2860,p,5,2,5,0,1,1,1,0,9,1,1,2,2,7,7,0,2,1,4,2,3,0
2861,e,2,3,4,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,2,2,0
2862,e,5,3,2,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,2,0
2863,e,5,3,3,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,2,1,0
2864,e,5,3,3,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,2,0
2865,e,5,0,3,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,1,0
2866,e,5,0,2,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,1,0
2867,e,5,3,4,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,3,1,0
2868,e,5,3,3,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,3,1,0
2869,e,5,3,2,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,2,2,0
2870,e,5,3,4,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,2,2,0
2871,e,5,3,3,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,3,2,0
2872,e,5,3,4,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,3,1,0
2873,e,5,0,2,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,2,1,0
2874,e,5,0,2,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,3,1,0
2875,e,5,3,3,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,3,1,0
2876,e,2,0,3,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,2,1,0
2877,e,2,0,2,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,3,1,0
2878,e,2,0,3,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,3,1,0
2879,e,5,3,2,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,1,0
2880,e,5,3,2,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,2,0
2881,e,5,2,8,0,5,1,1,1,4,0,3,2,0,7,7,0,2,1,0,2,3,1
2882,e,5,3,4,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,2,2,0
2883,e,5,3,2,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,1,0
2884,e,2,0,2,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,2,0
2885,e,5,0,3,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,2,1,0
2886,e,2,0,4,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,2,2,0
2887,p,5,2,3,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,2,0
2888,e,2,3,2,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,2,2,0
2889,e,5,3,3,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,2,2,0
2890,e,5,0,4,0,5,1,1,1,4,0,3,2,2,7,7,0,2,1,0,2,6,1
2891,e,5,3,2,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,2,1,0
2892,p,5,0,8,0,1,1,1,0,9,1,1,2,2,7,7,0,2,1,4,3,2,0
2893,e,5,3,2,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,2,2,0
2894,e,2,0,3,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,2,2,0
2895,e,2,0,4,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,2,2,0
2896,e,5,3,4,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,2,2,0
2897,e,2,0,4,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,2,2,0
2898,e,5,0,3,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,1,0
2899,e,2,3,4,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,2,2,0
2900,e,5,3,3,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,3,1,0
2901,e,2,3,4,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,1,0
2902,e,5,0,3,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,2,0
2903,p,5,0,3,0,2,1,0,1,3,1,1,1,1,4,6,0,2,1,2,1,1,4
2904,e,5,3,3,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,1,0
2905,e,5,3,3,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,2,2,0
